MLS#,Price,Date
170588308,287985,2017-01
170588308,286039,2017-02
170588308,305607,2017-03
170588308,297461,2017-04
170588308,296999,2017-05
170588308,307826,2017-06
170588308,311670,2017-07
170588308,319540,2017-08
170588308,318028,2017-09
170588308,317551,2017-10
170588308,327019,2017-11
170588308,324042,2017-12
170588308,322948,2018-01
170588308,325746,2018-02
170588308,327260,2018-03
170588308,325707,2018-04
170588308,324089,2018-05
170588308,327633,2018-06
170588308,330031,2018-07
170588308,326032,2018-08
170588308,316309,2018-09
170588308,311582,2018-10
170588308,310702,2018-11
170588308,312293,2018-12
170588308,315114,2019-01
170588308,307434,2019-02
170588308,309420,2019-03
170588308,303879,2019-04
170588308,301110,2019-05
170588308,299275,2019-06
170588308,291151,2019-07
170588308,291733,2019-08
170588308,295409,2019-09
170588308,293924,2019-10
170588308,294074,2019-11
170588308,292329,2019-12
170588308,294014,2020-01
170588308,297667,2020-02
170588308,299343,2020-03
170588308,303505,2020-04
170588308,308429,2020-05
170588308,310112,2020-06
170588308,311180,2020-07
170588308,315230,2020-08
170588308,314509,2020-09
170588308,323891,2020-10
170588308,319201,2020-11
170588308,321563,2020-12
170588308,329223,2021-01
170588308,330788,2021-02
170588308,333237,2021-03
170588308,348281,2021-04
170588308,354230,2021-05
170588308,337100,2021-06
170588308,325100,2021-07
170588308,318300,2021-08
170588308,316300,2021-09
170588308,316200,2021-10
170588308,312900,2021-11
170588308,315100,2021-12
170588308,318400,2022-01
170588308,317600,2022-02
170588308,343400,2022-03
170588308,349800,2022-04
170588308,353800,2022-05
170588308,353800,2022-06
170588308,355600,2022-07
170588308,350000,2022-08
170588308,350100,2022-09
170588308,351200,2022-10
170588308,349300,2022-11
170588308,347200,2022-12
170588308,346800,2023-01
170588308,351800,2023-02
170588308,363900,2023-03
170588308,373100,2023-04
170588308,383800,2023-05
170588308,385500,2023-06
170588308,386200,2023-07
170588308,466400,2023-08
170588308,425900,2023-09
170588308,425900,2023-10
170588308,401100,2023-11
170588308,401700,2023-12
170588308,398200,2024-01
170588308,397900,2024-02
170588308,387600,2024-03
170588308,388700,2024-04
170589271,581500,2023-08
170589271,576700,2023-09
170589271,571800,2023-10
170589271,564800,2023-11
170589271,557700,2023-12
170589271,556100,2024-01
170589271,555500,2024-02
170589271,554900,2024-03
170589271,553500,2024-04
170570658,434172,2014-04
170570658,430837,2014-05
170570658,427918,2014-06
170570658,430481,2014-07
170570658,429236,2014-08
170570658,427302,2014-09
170570658,429218,2014-10
170570658,416521,2014-11
170570658,417629,2014-12
170570658,427333,2015-01
170570658,429120,2015-02
170570658,427829,2015-03
170570658,433473,2015-04
170570658,436468,2015-05
170570658,439121,2015-06
170570658,436345,2015-07
170570658,433304,2015-08
170570658,433842,2015-09
170570658,434393,2015-10
170570658,434473,2015-11
170570658,437915,2015-12
170570658,424850,2016-01
170570658,429883,2016-02
170570658,436106,2016-03
170570658,431765,2016-04
170570658,347091,2016-05
170570658,275039,2016-06
170570658,215957,2016-07
170570658,195723,2016-08
170570658,225141,2016-09
170570658,256535,2016-10
170570658,259013,2016-11
170570658,241716,2016-12
170570658,237736,2017-01
170570658,239459,2017-02
170570658,236342,2017-03
170570658,237501,2017-04
170570658,237373,2017-05
170570658,234261,2017-06
170570658,230978,2017-07
170570658,232673,2017-08
170570658,215290,2017-09
170570658,207095,2017-10
170570658,206291,2017-11
170570658,199305,2017-12
170570658,192784,2018-01
170570658,185639,2018-02
170570658,185823,2018-03
170570658,188445,2018-04
170570658,185118,2018-05
170570658,183050,2018-06
170570658,174901,2018-07
170570658,193421,2018-08
170570658,261006,2018-09
170570658,267949,2018-10
170570658,250467,2018-11
170570658,243803,2018-12
170570658,245206,2019-01
170570658,241951,2019-02
170570658,236763,2019-03
170570658,232354,2019-04
170570658,231087,2019-05
170570658,203367,2019-06
170570658,189825,2019-07
170570658,158160,2019-08
170570658,161394,2019-09
170570658,172762,2019-10
170570658,180033,2019-11
170570658,176243,2019-12
170570658,172904,2020-01
170570658,171305,2020-02
170570658,171081,2020-03
170570658,174442,2020-04
170570658,185338,2020-05
170570658,189604,2020-06
170570658,199363,2020-07
170570658,221477,2020-08
170570658,194668,2020-09
170570658,204047,2020-10
170570658,215882,2020-11
170570658,217245,2020-12
170570658,227172,2021-01
170570658,228111,2021-02
170570658,231363,2021-03
170570658,232832,2021-04
170570658,219852,2021-05
170570658,322800,2021-06
170570658,393400,2021-07
170570658,407100,2021-08
170570658,401900,2021-09
170570658,384700,2021-10
170570658,332800,2021-11
170570658,316100,2021-12
170570658,316100,2022-01
170570658,328200,2022-02
170570658,348200,2022-03
170570658,340000,2022-04
170570658,343400,2022-05
170570658,399000,2022-06
170570658,399000,2022-07
170570658,375000,2022-08
170570658,375000,2022-09
170570658,375000,2022-10
170570658,375000,2022-11
170570658,375000,2022-12
170570658,375000,2023-01
170570658,386800,2023-02
170570658,385600,2023-03
170570658,519800,2024-02
170570658,523400,2024-03
170570658,520500,2024-04
24007898,90299,2021-05
24007898,93100,2021-06
24007898,322500,2023-04
24007898,306700,2023-05
24007898,163900,2023-06
24007898,228700,2023-07
24007898,216600,2023-08
24007898,253400,2023-09
24007898,214100,2023-10
24007898,247800,2023-11
24007898,242300,2023-12
24007898,245700,2024-01
24007898,213900,2024-02
24007898,221900,2024-03
24007898,172600,2024-04
170586996,83591,2014-04
170586996,83454,2014-05
170586996,79893,2014-06
170586996,82451,2014-07
170586996,79299,2014-08
170586996,78153,2014-09
170586996,78645,2014-10
170586996,79697,2014-11
170586996,84812,2014-12
170586996,88470,2015-01
170586996,87120,2015-02
170586996,88965,2015-03
170586996,78440,2015-04
170586996,91484,2015-05
170586996,93482,2015-06
170586996,91388,2015-07
170586996,90260,2015-08
170586996,85824,2015-09
170586996,86510,2015-10
170586996,83437,2015-11
170586996,83155,2015-12
170586996,79014,2016-01
170586996,78862,2016-02
170586996,82000,2016-03
170586996,82489,2016-04
170586996,83071,2016-05
170586996,82228,2016-06
170586996,81709,2016-07
170586996,80198,2016-08
170586996,78506,2016-09
170586996,78648,2016-10
170586996,80037,2016-11
170586996,79174,2016-12
170586996,81114,2017-01
170586996,81605,2017-02
170586996,81656,2017-03
170586996,82852,2017-04
170586996,83771,2017-05
170586996,90380,2017-06
170586996,90380,2017-07
170586996,88340,2017-08
170586996,80295,2017-09
170586996,77383,2017-10
170586996,70638,2017-11
170586996,70717,2017-12
170586996,68667,2018-01
170586996,66042,2018-02
170586996,64308,2018-03
170586996,68918,2018-04
170586996,68298,2018-05
170586996,71208,2018-06
170586996,65670,2018-07
170586996,65660,2018-08
170586996,74125,2018-09
170586996,70376,2018-10
170586996,69005,2018-11
170586996,72180,2018-12
170586996,70290,2019-01
170586996,66184,2019-02
170586996,70513,2019-03
170586996,68320,2019-04
170586996,75048,2019-05
170586996,78593,2019-06
170586996,73571,2019-07
170586996,80315,2019-08
170586996,80597,2019-09
170586996,79951,2019-10
170586996,78791,2019-11
170586996,76785,2019-12
170586996,74847,2020-01
170586996,76931,2020-02
170586996,79136,2020-03
170586996,80224,2020-04
170586996,79880,2020-05
170586996,80245,2020-06
170586996,80279,2020-07
170586996,80223,2020-08
170586996,80977,2020-09
170586996,81398,2020-10
170586996,82265,2020-11
170586996,82075,2020-12
170586996,82071,2021-01
170586996,85923,2021-02
170586996,83788,2021-03
170586996,87994,2021-04
170586996,86009,2021-05
170586996,90700,2021-06
170586996,94400,2021-07
170586996,95700,2021-08
170586996,94900,2021-09
170586996,94900,2021-10
170586996,94200,2021-11
170586996,94000,2021-12
170586996,93700,2022-01
170586996,96700,2022-02
170586996,91000,2022-03
170586996,95100,2022-04
170586996,96900,2022-05
170586996,97400,2022-06
170586996,97500,2022-07
170586996,96700,2022-08
170586996,97100,2022-09
170586996,85000,2022-10
170586996,85000,2022-11
170586996,85000,2022-12
170586996,78100,2023-01
170586996,79100,2023-02
170586996,79700,2023-03
170586996,80200,2023-04
170586996,191700,2023-05
170586996,191600,2023-06
170586996,188000,2023-07
170586996,190500,2023-08
170586996,189800,2023-09
170586996,188900,2023-10
170586996,186000,2023-11
170586996,184900,2023-12
170586996,185400,2024-01
170586996,170200,2024-02
170586996,173700,2024-03
170586996,174600,2024-04
170586351,183404,2014-04
170586351,182936,2014-05
170586351,180540,2014-06
170586351,185464,2014-07
170586351,185886,2014-08
170586351,178264,2014-09
170586351,176582,2014-10
170586351,175777,2014-11
170586351,174422,2014-12
170586351,181706,2015-01
170586351,193952,2015-02
170586351,190854,2015-03
170586351,191180,2015-04
170586351,194680,2015-05
170586351,194717,2015-06
170586351,192595,2015-07
170586351,193825,2015-08
170586351,185085,2015-09
170586351,183406,2015-10
170586351,181383,2015-11
170586351,181530,2015-12
170586351,184263,2016-01
170586351,187254,2016-02
170586351,188610,2016-03
170586351,185228,2016-04
170586351,193975,2016-05
170586351,188056,2016-06
170586351,192351,2016-07
170586351,195685,2016-08
170586351,194411,2016-09
170586351,196761,2016-10
170586351,185943,2016-11
170586351,189423,2016-12
170586351,198350,2017-01
170586351,195757,2017-02
170586351,195316,2017-03
170586351,191167,2017-04
170586351,186827,2017-05
170586351,190720,2017-06
170586351,104858,2017-07
170586351,106009,2017-08
170586351,113803,2017-09
170586351,111122,2017-10
170586351,120419,2017-11
170586351,120248,2017-12
170586351,127847,2018-01
170586351,146543,2018-02
170586351,128694,2018-03
170586351,199252,2018-04
170586351,198378,2018-05
170586351,201375,2018-06
170586351,201987,2018-07
170586351,200726,2018-08
170586351,201268,2018-09
170586351,199346,2018-10
170586351,197972,2018-11
170586351,202503,2018-12
170586351,198680,2019-01
170586351,200554,2019-02
170586351,203714,2019-03
170586351,202434,2019-04
170586351,204605,2019-05
170586351,200260,2019-06
170586351,198368,2019-07
170586351,198969,2019-08
170586351,199031,2019-09
170586351,200975,2019-10
170586351,199793,2019-11
170586351,198108,2019-12
170586351,219102,2020-01
170586351,221650,2020-02
170586351,234994,2020-03
170586351,232665,2020-04
170586351,231296,2020-05
170586351,232210,2020-06
170586351,204736,2020-07
170586351,207348,2020-08
170586351,212947,2020-09
170586351,217089,2020-10
170586351,218395,2020-11
170586351,222782,2020-12
170586351,226166,2021-01
170586351,228770,2021-02
170586351,236340,2021-03
170586351,231592,2021-04
170586351,225242,2021-05
170586351,232000,2021-06
170586351,241300,2021-07
170586351,237200,2021-08
170586351,236000,2021-09
170586351,235500,2021-10
170586351,236000,2021-11
170586351,239500,2021-12
170586351,242900,2022-01
170586351,242800,2022-02
170586351,258400,2022-03
170586351,259500,2022-04
170586351,260000,2022-05
170586351,307700,2022-06
170586351,325500,2022-07
170586351,330000,2022-08
170586351,330000,2022-09
170586351,350000,2022-10
170586351,356700,2022-11
170586351,353000,2022-12
170586351,354700,2023-01
170586351,354100,2023-02
170586351,353000,2023-03
170586351,351900,2023-04
170586351,353600,2023-05
170586351,290600,2023-06
170586351,409600,2023-07
170586351,356800,2023-08
170586351,361200,2023-09
170586351,364000,2023-10
170586351,389000,2023-11
170586351,392300,2023-12
170586351,392900,2024-01
170586351,392100,2024-02
170586351,390200,2024-03
170586351,388900,2024-04
170578230,4826900,2023-07
170578230,4792900,2023-08
170578230,4783800,2023-09
170578230,4774400,2023-10
170578230,4733200,2023-11
170578230,4731100,2023-12
170578230,4747600,2024-01
170578230,4716400,2024-02
170578230,4713900,2024-03
170578230,4700300,2024-04
170578231,4009900,2023-06
170578231,3956300,2023-07
170578231,3928000,2023-08
170578231,3919400,2023-09
170578231,3914100,2023-10
170578231,3875100,2023-11
170578231,3872500,2023-12
170578231,3889100,2024-01
170578231,3862800,2024-02
170578231,3862500,2024-03
170578231,3849700,2024-04
170579726,1559000,2023-06
170579726,1529000,2023-07
170579726,1558700,2023-08
170579726,1561500,2023-09
170579726,1572100,2023-10
170579726,1566600,2023-11
170579726,1539300,2023-12
170579726,1543800,2024-01
170579726,1532200,2024-02
170579726,1523000,2024-03
170579726,1511500,2024-04
170580656,330000,2023-05
170580656,331700,2023-06
170580656,341300,2023-07
170580656,338000,2023-08
170580656,320900,2023-09
170580656,309900,2023-10
170580656,313600,2023-11
170580656,311800,2023-12
170580656,312600,2024-01
170580656,312400,2024-02
170580656,306700,2024-03
170580656,309800,2024-04
170604371,64476,2014-04
170604371,59696,2014-05
170604371,59520,2014-06
170604371,58432,2014-07
170604371,58056,2014-08
170604371,58166,2014-09
170604371,57864,2014-10
170604371,60310,2014-11
170604371,57477,2014-12
170604371,56543,2015-01
170604371,57505,2015-02
170604371,58796,2015-03
170604371,58412,2015-04
170604371,58613,2015-05
170604371,59024,2015-06
170604371,63735,2015-07
170604371,65134,2015-08
170604371,62803,2015-09
170604371,57622,2015-10
170604371,52997,2015-11
170604371,53355,2015-12
170604371,52102,2016-01
170604371,48832,2016-02
170604371,52245,2016-03
170604371,53975,2016-04
170604371,50859,2016-05
170604371,55565,2016-06
170604371,56436,2016-07
170604371,56001,2016-08
170604371,57226,2016-09
170604371,57845,2016-10
170604371,63252,2016-11
170604371,60326,2016-12
170604371,58527,2017-01
170604371,58319,2017-02
170604371,61420,2017-03
170604371,59430,2017-04
170604371,58672,2017-05
170604371,57065,2017-06
170604371,58868,2017-07
170604371,63801,2017-08
170604371,64732,2017-09
170604371,65172,2017-10
170604371,66555,2017-11
170604371,70710,2017-12
170604371,69574,2018-01
170604371,70899,2018-02
170604371,72068,2018-03
170604371,71064,2018-04
170604371,68107,2018-05
170604371,68052,2018-06
170604371,55527,2018-07
170604371,51976,2018-08
170604371,50119,2018-09
170604371,57631,2018-10
170604371,65683,2018-11
170604371,69090,2018-12
170604371,68002,2019-01
170604371,69660,2019-02
170604371,69229,2019-03
170604371,68301,2019-04
170604371,64991,2019-05
170604371,71901,2019-06
170604371,72759,2019-07
170604371,68710,2019-08
170604371,69846,2019-09
170604371,69215,2019-10
170604371,70356,2019-11
170604371,69506,2019-12
170604371,67894,2020-01
170604371,65108,2020-02
170604371,64789,2020-03
170604371,64842,2020-04
170604371,64965,2020-05
170604371,61089,2020-06
170604371,60749,2020-07
170604371,63880,2020-08
170604371,70866,2020-09
170604371,70413,2020-10
170604371,73331,2020-11
170604371,79777,2020-12
170604371,79919,2021-01
170604371,80594,2021-02
170604371,82404,2021-03
170604371,75749,2021-04
170604371,78000,2021-05
170604371,78000,2021-06
170604371,78000,2021-07
170604371,78000,2021-08
170604371,78000,2021-09
170604371,74900,2021-10
170604371,76200,2021-11
170604371,76200,2021-12
170604371,75800,2022-01
170604371,78000,2022-02
170604371,76400,2022-03
170604371,78000,2022-12
170604371,79900,2023-01
170604371,91600,2023-02
170604371,87700,2023-03
170604371,87700,2023-04
170604371,99300,2023-05
170604371,75500,2023-06
170604371,80600,2023-07
170604371,83100,2023-08
170604371,79700,2023-10
170604371,81100,2023-11
170604371,80100,2023-12
170604371,73300,2024-01
170604371,74600,2024-02
170604371,74700,2024-03
170604371,72200,2024-04
170603357,133857,2014-04
170603357,129462,2014-05
170603357,129478,2014-06
170603357,132725,2014-07
170603357,117215,2014-08
170603357,111723,2014-09
170603357,108687,2014-10
170603357,82647,2014-11
170603357,82238,2014-12
170603357,88700,2015-01
170603357,86017,2015-02
170603357,90276,2015-03
170603357,93945,2015-04
170603357,95139,2015-05
170603357,91076,2015-06
170603357,86745,2015-07
170603357,81433,2015-08
170603357,84201,2015-09
170603357,79097,2015-10
170603357,79434,2015-11
170603357,78335,2015-12
170603357,81524,2016-01
170603357,81219,2016-02
170603357,84698,2016-03
170603357,79901,2016-04
170603357,84703,2016-05
170603357,84718,2016-06
170603357,83732,2016-07
170603357,85404,2016-08
170603357,83503,2016-09
170603357,85414,2016-10
170603357,85814,2016-11
170603357,85407,2016-12
170603357,89168,2017-01
170603357,86745,2017-02
170603357,82468,2017-03
170603357,91748,2017-04
170603357,94732,2017-05
170603357,96615,2017-06
170603357,95455,2017-07
170603357,118480,2017-08
170603357,119547,2017-09
170603357,109184,2017-10
170603357,104437,2017-11
170603357,105526,2017-12
170603357,105684,2018-01
170603357,93993,2018-02
170603357,93993,2018-03
170603357,93991,2018-04
170603357,93894,2018-05
170603357,94490,2018-06
170603357,94298,2018-07
170603357,93922,2018-08
170603357,92276,2018-09
170603357,93661,2018-10
170603357,94495,2018-11
170603357,93277,2018-12
170603357,92827,2019-01
170603357,96124,2019-02
170603357,95518,2019-03
170603357,95869,2019-04
170603357,97041,2019-05
170603357,96947,2019-06
170603357,98007,2019-07
170603357,97574,2019-08
170603357,96127,2019-09
170603357,95909,2019-10
170603357,96008,2019-11
170603357,97207,2019-12
170603357,97264,2020-01
170603357,95720,2020-02
170603357,93765,2020-03
170603357,94619,2020-04
170603357,94869,2020-05
170603357,98579,2020-06
